time,Voltage (V)
1574188768.8530962,2.6242499
1574188770.221466,2.6241489
1574188771.587966,2.6240441
1574188772.955564,2.6239583
1574188774.3222923,2.6238737
1574188775.6908364,2.6237677
1574188777.0565596,2.6236718
1574188778.4239593,2.6235557
1574188779.7900972,2.6234648
1574188781.156486,2.6233613
1574188782.5220335,2.6232553
1574188783.887674,2.6231808
1574188785.2597504,2.6230823
1574188786.625951,2.6229965
1574188787.9928672,2.6229094
1574188789.3597977,2.6228122
1574188790.727314,2.6226948
1574188792.0941045,2.6225989
1574188793.459809,2.6224929
1574188794.825116,2.622397
1574188796.1907234,2.6222973
1574188797.556761,2.6222013
1574188798.9334753,2.6220839
1574188800.2990842,2.6219868
1574188801.6651506,2.6218883
1574188803.033208,2.6217697
1574188804.400018,2.6216763
1574188805.7675776,2.6215803
1574188807.133543,2.6214882
1574188808.5507278,2.6213921
1574188809.916135,2.6212772
1574188811.2828877,2.6211989
1574188812.6499348,2.6210853
1574188814.0171864,2.6209793
1574188815.3846161,2.6208884
1574188816.749871,2.6207925
1574188818.1169412,2.6207029
1574188819.482661,2.6205918
1574188820.8478558,2.6204959
1574188822.2158873,2.6203987
1574188823.581686,2.6203091
1574188824.9479373,2.6201942
1574188826.3191812,2.6200857
1574188827.6854308,2.6199784
1574188829.050681,2.619885
1574188830.4159327,2.6197891
1574188831.7811825,2.6196931
1574188833.1464338,2.619596
1574188834.511683,2.6194962
1574188835.8769336,2.6193776
1574188837.242474,2.619293
1574188838.608051,2.6191958
1574188839.9755652,2.6190999
1574188841.352036,2.6189977
1574188842.7195323,2.6189194
1574188844.0841868,2.6188248
1574188845.4496176,2.6187238
1574188846.8294551,2.6186241
1574188848.2021704,2.6185357
1574188849.5698001,2.6184297
1574188850.9362967,2.618335
1574188852.3016078,2.6182227
1574188853.6663926,2.618128
1574188855.0324738,2.6180144
1574188856.3979442,2.6179324
1574188857.763065,2.6178314
1574188859.1323016,2.6177216
1574188860.4993823,2.6176295
1574188861.866233,2.6175285
1574188863.2322373,2.6174275
1574188864.5975363,2.6173392
1574188865.9632938,2.6172369
1574188867.3403456,2.6171574
1574188868.705562,2.6170476
1574188870.074104,2.616939
1574188871.439183,2.6168545
1574188872.8046513,2.6167737
1574188874.184427,2.6166853
1574188875.549991,2.6165844
1574188876.9152403,2.6164872
1574188878.281056,2.616366
1574188879.6458561,2.6162638
1574188881.0113513,2.6161565
1574188882.421309,2.6160429
1574188883.788252,2.6159394
1574188885.1539812,2.6158473
1574188886.5198855,2.6157488
1574188887.88609,2.615639
1574188889.2506588,2.6155304
1574188890.6178827,2.6154269
1574188891.9827597,2.6153234
1574188893.3492136,2.6152502
1574188894.718311,2.6151568
1574188896.084032,2.6150571
1574188897.448888,2.6149612
1574188898.8142202,2.6148514
1574188900.179837,2.6147454
1574188901.5457735,2.6146532
1574188902.9116037,2.6145687
1574188904.2770557,2.6144626
1574188905.6423054,2.6143654
1574188907.00756,2.6142645
1574188908.373807,2.6141648
1574188909.739058,2.6140726
1574188911.1043084,2.6139716
1574188912.4765568,2.6138618
1574188913.842804,2.613781
1574188915.2090545,2.6136624
1574188916.574304,2.6135715
1574188917.9395552,2.6134541
1574188919.3098042,2.6133797
1574188920.6761992,2.6132484
1574188922.0418725,2.6131247
1574188923.4071214,2.6130351
1574188924.7727177,2.6129455
1574188926.1385639,2.6128495
1574188927.5060775,2.6127511
1574188928.8728952,2.6126463
1574188930.2401087,2.6125479
1574188931.6055474,2.6124482
1574188932.9714186,2.6123371
1574188934.3391633,2.6122285
1574188935.706895,2.6121301
1574188937.0743423,2.6120304
1574188938.4424062,2.6119382
1574188939.8088746,2.6118297
1574188941.175915,2.6117148
1574188942.5438783,2.6115962
1574188943.9098985,2.6115167
1574188945.2759035,2.6114081
1574188946.643737,2.6113135
1574188948.0108416,2.611215
1574188949.3843555,2.6111128
1574188950.7502446,2.6110131
1574188952.117357,2.6109108
1574188953.4851525,2.6108149
1574188954.8520656,2.610719
1574188956.2195296,2.6106104
1574188957.584541,2.6105145
1574188958.9505653,2.6104085
1574188960.3183606,2.610305
1574188961.6836753,2.6101939
1574188963.0490744,2.610098
1574188964.4174104,2.6099806
1574188965.783582,2.6098809
1574188967.1518164,2.60979
1574188968.5189214,2.6096966
1574188969.8850634,2.6095843
1574188971.2530406,2.6094631
1574188972.6189785,2.6093545
1574188973.985617,2.6092801
1574188975.3523219,2.6091614
1574188976.718639,2.6090731
1574188978.0855544,2.608986
1574188979.4535573,2.6088396
1574188980.8194659,2.6087424
1574188982.1951957,2.6086376
1574188983.564404,2.6085278
1574188984.9311993,2.6084243
1574188986.2991965,2.6083246
1574188987.667081,2.6082198
1574188989.0348516,2.6081062
1574188990.4017239,2.6079888
1574188991.7678702,2.6078942
1574188993.1330805,2.6077907
1574188994.4988925,2.6076847
1574188995.8646235,2.6075711
1574188997.2318597,2.6074613
1574188998.6010606,2.6073451
1574188999.9677274,2.6072391
1574189001.333156,2.607123
1574189002.698053,2.6070207
1574189004.0661783,2.606916
1574189005.4323275,2.6068213
1574189006.798525,2.6066951
1574189008.1877487,2.6065765
1574189009.555448,2.6064742
1574189010.9217367,2.606348
1574189012.2881598,2.6062445
1574189013.6542017,2.6061561
1574189015.0208344,2.6060577
1574189016.38658,2.6059454
1574189017.7520978,2.6058305
1574189019.1191266,2.6057169
1574189020.4856482,2.605621
1574189021.8544996,2.6055175
1574189023.220611,2.6054039
1574189024.5882957,2.6052953
1574189025.954915,2.605183
1574189027.319901,2.605082
1574189028.6849222,2.6049773
1574189030.0509582,2.6048662
1574189031.4179735,2.604769
1574189032.784545,2.6046453
1574189034.1497476,2.6045418
1574189035.5151894,2.6044396
1574189036.8889103,2.6043285
1574189038.2550602,2.6042351
1574189039.6253061,2.6041291
1574189040.9906943,2.6040205
1574189042.3579757,2.6038981
1574189043.7283354,2.6037908
1574189045.0941355,2.6036785
1574189046.4614227,2.6035876
1574189047.827327,2.6034816
1574189049.195502,2.6033818
1574189050.56197,2.6032821
1574189051.929083,2.603166
1574189053.2962718,2.6030549
1574189054.6618,2.6029666
1574189056.0294876,2.6028568
1574189057.3971615,2.6027508
1574189058.7751074,2.6026435
1574189060.1427915,2.6025349
1574189061.5110202,2.6024213
1574189062.8776252,2.6023065
1574189064.245292,2.6022131
1574189065.6340983,2.602107
1574189067.0000856,2.6019783
1574189068.3650682,2.6018596
1574189069.7546875,2.6017498
1574189071.1209328,2.6016375
1574189072.4867446,2.6015315
1574189073.8522835,2.6014128
1574189075.2180405,2.6012992
1574189076.5832589,2.6011945
1574189077.94896,2.601091
1574189079.3152556,2.6009736
1574189080.6812563,2.6008549
1574189082.0487103,2.6007439
1574189083.4390697,2.6006391
1574189084.8047593,2.6005242
1574189086.2144613,2.6003993
1574189087.5811741,2.6002945
1574189088.946701,2.6001948
1574189090.3128664,2.600085
1574189091.6790617,2.5999689
1574189093.0445955,2.5998401
1574189094.4240901,2.599724
1574189095.8267407,2.5996167
1574189097.1931002,2.5995246
1574189098.5579848,2.5993984
1574189099.9272087,2.5993163
1574189101.293461,2.5991876
1574189102.659145,2.5990715
1574189104.0247045,2.5989642
1574189105.3921144,2.5988241
1574189106.759049,2.5987231
1574189108.1245227,2.5986146
1574189109.4906452,2.5984921
1574189110.8598337,2.5983836
1574189112.2248366,2.5982611
1574189113.6057103,2.5981526
1574189114.9933243,2.5980302
1574189116.3598619,2.597914
1574189117.7265654,2.5978093
1574189119.0926647,2.5976755
1574189120.4587147,2.5975657
1574189121.8264248,2.5974584
1574189123.1919925,2.5973372
1574189124.558983,2.5972388
1574189125.9270024,2.5971088
1574189127.2926116,2.597009
1574189128.6596994,2.5969043
1574189130.02731,2.5967983
1574189131.393322,2.5966922
1574189132.758256,2.5965673
1574189134.126361,2.5964474
1574189135.4931293,2.5963439
1574189136.8594007,2.5962252
1574189138.22533,2.5961066
1574189139.5923822,2.595993
1574189140.9646926,2.5958617
1574189142.329939,2.595738
1574189143.6972353,2.5956105
1574189145.06879,2.5954982
1574189146.4358718,2.5953732
1574189147.8026733,2.5952483
1574189149.1960547,2.5951158
1574189150.5638967,2.5950047
1574189151.9291692,2.5948734
1574189153.29646,2.5947611
1574189154.6632764,2.5946538
1574189156.0304773,2.5945402
1574189157.3976092,2.5944228
1574189158.7635388,2.5943016
1574189160.1297832,2.5941779
1574189161.4975986,2.5940644
1574189162.8652794,2.5939609
1574189164.232923,2.5938372
1574189165.6007755,2.593716
1574189166.9692936,2.5936188
1574189168.3348517,2.5935039
1574189169.7044165,2.5933815
1574189171.0719366,2.5932805
1574189172.4384832,2.5931631
1574189173.8060515,2.5930483
1574189175.1711035,2.5929221
1574189176.5364928,2.5928097
1574189177.9019573,2.59271
1574189179.2689996,2.5925851
1574189180.634888,2.5924664
1574189182.001312,2.5923768
1574189183.3665578,2.5922443
1574189184.7318053,2.5921319
1574189186.097052,2.5920082
1574189187.465297,2.5918795
1574189188.8305445,2.5917747
1574189190.195792,2.5916611
1574189191.5610394,2.5915362
1574189192.9262877,2.5914062
1574189194.2915359,2.5912951
1574189195.6577804,2.5911828
1574189197.0234518,2.5910679
1574189198.3920486,2.5909329
1574189199.757836,2.5908155
1574189201.1251626,2.5906918
1574189202.4914591,2.5905744
1574189203.859383,2.5904595
1574189205.2269518,2.5903144
1574189206.594901,2.5902071
1574189207.961898,2.5900884
1574189209.3301122,2.5899648
1574189210.6984792,2.589836
1574189212.063913,2.5897249
1574189213.4311738,2.5895975
1574189214.7991476,2.5894902
1574189216.167312,2.5893551
1574189217.5331466,2.5892314
1574189218.8990428,2.5891191
1574189220.2752588,2.5889954
1574189221.6444442,2.5888793
1574189223.012035,2.5887657
1574189224.3791642,2.5886559
1574189225.746276,2.5885271
1574189227.1223576,2.5883958
1574189228.4879537,2.5882507
1574189229.8539608,2.5881257
1574189231.2202983,2.5880197
1574189232.5876155,2.587896
1574189233.9552593,2.5877749
1574189235.3227472,2.5876247
1574189236.6883173,2.587535
1574189238.0552318,2.5874303
1574189239.422737,2.5873255
1574189240.78793,2.587169
1574189242.1567247,2.5870617
1574189243.5249255,2.5869153
1574189244.892466,2.5868168
1574189246.260526,2.5866982
1574189247.628019,2.5865745
1574189248.9957511,2.5864685
1574189250.3623953,2.5863473
1574189251.7293067,2.5862059
1574189253.09686,2.5860785
1574189254.4692829,2.5859548
1574189255.835524,2.5858475
1574189257.2009113,2.5857415
1574189258.5684724,2.5856039
1574189259.935689,2.585484
1574189261.3042152,2.5853578
1574189262.6720467,2.5852315
1574189264.0382082,2.5851104
1574189265.4066577,2.5849677
1574189266.7745254,2.5848579
1574189268.1420324,2.5847418
1574189269.5090797,2.5846282
1574189270.8755028,2.5844881
1574189272.2433507,2.5843783
1574189273.6085763,2.5842596
1574189274.9767973,2.5841448
1574189276.3438308,2.5840059
1574189277.7101953,2.5838747
1574189279.0765276,2.583756
1574189280.4436746,2.5836323
1574189281.810635,2.5835074
1574189283.1779137,2.5833685
1574189284.545413,2.5832474
1574189285.9127004,2.5831199
1574189287.2804205,2.5829975
1574189288.6480253,2.5828738
1574189290.013564,2.5827475
1574189291.381145,2.5826289
1574189292.7506897,2.5824901
1574189294.1180568,2.582379
1574189295.4837866,2.582249
1574189296.8533099,2.5821291
1574189298.2204669,2.58197
1574189299.5861647,2.581835
1574189300.9630988,2.5817088
1574189302.3304772,2.5815939
1574189303.6966622,2.5814652
1574189305.0637414,2.581344
1574189306.4323094,2.5812051
1574189307.800589,2.5810802
1574189309.1684184,2.5809628
1574189310.5351565,2.580824
1574189311.9014971,2.5806977
1574189313.2696018,2.5805753
1574189314.6385682,2.5804592
1574189316.0063815,2.5803241
1574189317.373206,2.5801815
1574189318.7412088,2.5800452
1574189320.1095233,2.5799164
1574189321.477056,2.5797751
1574189322.8437166,2.5796615
1574189324.2116904,2.5795517
1574189325.5789998,2.5794065
1574189326.9444926,2.579303
1574189328.3131204,2.5791642
1574189329.689323,2.5790518
1574189331.057358,2.5789117
1574189332.4268882,2.5787691
1574189333.7938206,2.5786479
1574189335.161794,2.5785154
1574189336.5303767,2.5783993
1574189337.8958051,2.5782693
1574189339.26141,2.5781405
1574189340.6268508,2.5780206
1574189341.9940941,2.5779108
1574189343.361121,2.5777758
1574189344.7286582,2.5776521
1574189346.0937889,2.5775069
1574189347.4615319,2.5773895
1574189348.8295696,2.5772633
1574189350.1949303,2.5771308
1574189351.563355,2.5770058
1574189352.9313402,2.5768935
1574189354.2997732,2.5767635
1574189355.6679206,2.5766209
1574189357.0350301,2.5764896
1574189358.4020011,2.5763646
1574189359.769697,2.5762359
1574189361.1352937,2.5760971
1574189362.5018988,2.5759784
1574189363.8753242,2.5758396
1574189365.2429018,2.5757285
1574189366.6105266,2.5755985
1574189367.9806743,2.5754483
1574189369.3463707,2.5753322
1574189370.7118392,2.5752072
1574189372.077094,2.5750772
1574189373.4544253,2.5749434
1574189374.8297138,2.5748121
1574189376.1976056,2.5746695
1574189377.563619,2.5745458
1574189378.9294243,2.5744284
1574189380.29696,2.5742959
1574189381.663976,2.5741684
1574189383.0290182,2.5740359
1574189384.3947453,2.5739084
1574189385.7608037,2.5737771
1574189387.1271977,2.5736509
1574189388.4948974,2.5735184
1574189389.8620183,2.5733922
1574189391.2295191,2.5732407
1574189392.5973568,2.5731107
1574189393.9650612,2.5729933
1574189395.3317642,2.572881
1574189396.700122,2.5727422
1574189398.0670762,2.5726109
1574189399.4340754,2.5724885
1574189400.7999926,2.5723622
1574189402.166859,2.5722171
1574189403.5327759,2.5720732
1574189404.8982885,2.5719596
1574189406.2652884,2.5718321
1574189407.630622,2.5717135
1574189408.999079,2.5715746
1574189410.3654485,2.5714295
1574189411.732943,2.571307
1574189413.0989993,2.5711796
1574189414.4645436,2.5710735
1574189415.8307219,2.5709271
1574189417.196197,2.5707996
1574189418.5620556,2.5706759
1574189419.9302003,2.5705548
1574189421.2971332,2.5704235
1574189422.6636422,2.5702872
1574189424.0304244,2.570161
1574189425.407944,2.5700183
1574189426.7759852,2.5698757
1574189428.1438627,2.5697381
1574189429.509846,2.5696195
1574189430.8755538,2.5694907
1574189432.242154,2.5693519
1574189433.6105196,2.5692093
1574189434.9767091,2.5690919
1574189436.3423357,2.568972
1574189437.7075973,2.568842
1574189439.0750673,2.5686817
1574189440.442349,2.5685391
1574189441.8080833,2.568433
1574189443.1752803,2.5682917
1574189444.5420258,2.5681591
1574189445.909431,2.5680304
1574189447.281205,2.5678751
1574189448.646708,2.5677628
1574189450.0141163,2.5676366
1574189451.3796637,2.5675091
1574189452.7456183,2.5673841
1574189454.110966,2.5672554
1574189455.477847,2.5671229
1574189456.8456664,2.5669828
1574189458.211079,2.56683
1574189459.5777438,2.5667177
1574189460.9432876,2.5665902
1574189462.3101523,2.5664463
1574189463.6758077,2.5662898
1574189465.0422099,2.566175
1574189466.4102354,2.566045
1574189467.7769032,2.5659112
1574189469.143447,2.5657786
1574189470.509087,2.5656575
1574189471.8757,2.5655275
1574189473.240614,2.5653911
1574189474.6056068,2.5652637
1574189475.9714184,2.5651324
1574189477.3365517,2.5649973
1574189478.7026994,2.5648535
1574189480.0677376,2.5647234
1574189481.4329557,2.5645796
1574189482.8061543,2.5644395
1574189484.1732094,2.5643208
1574189485.5386927,2.5641984
1574189486.9046128,2.5640545
1574189488.2698689,2.5639396
1574189489.6344948,2.5637932
1574189491.000948,2.5636569
1574189492.366441,2.5635092
1574189493.7318904,2.5633805
1574189495.0993252,2.5632315
1574189496.4694066,2.5631015
1574189497.8366206,2.5629715
1574189499.202272,2.5628112
1574189500.569194,2.5626837
1574189501.9376786,2.562555
1574189503.304918,2.5624237
1574189504.6705651,2.5622849
1574189506.0361505,2.5621498
1574189507.4017315,2.5620325
1574189508.7692502,2.5618961
1574189510.135569,2.5617409
1574189511.5019658,2.5615995
1574189512.8694253,2.5614619
1574189514.2369666,2.5613471
1574189515.6051226,2.5612171
1574189516.972726,2.5610644
1574189518.339649,2.5609255
1574189519.7086556,2.5607968
1574189521.0746763,2.5606516
1574189522.4412777,2.5605204
1574189523.8092463,2.5603802
1574189525.1752174,2.5602629
1574189526.541371,2.5601354
1574189527.906844,2.5600054
1574189529.274454,2.5598463
1574189530.6394153,2.5597479
1574189532.006618,2.559604
1574189533.3737535,2.5594702
1574189534.7390733,2.5593213
1574189536.1049707,2.5591862
1574189537.470455,2.5590575
1574189538.8359883,2.5589237
1574189540.2046165,2.5587785
1574189541.570399,2.5586561
1574189542.9373188,2.5585324
1574189544.3049605,2.5583961
1574189545.6697938,2.5582535
1574189547.0368814,2.5581298
1574189548.4026818,2.557996
1574189549.7697847,2.5578597
1574189551.1372347,2.557712
1574189552.5040655,2.5575782
1574189553.8692636,2.5574532
1574189555.23601,2.5573232
1574189556.6041346,2.5571844
1574189557.9695542,2.5570468
1574189559.3376634,2.5569054
1574189560.7030697,2.5567754
1574189562.069363,2.5566442
1574189563.434803,2.5565268
1574189564.8031266,2.5564031
1574189566.1688163,2.5562567
1574189567.5343347,2.5561267
1574189568.9023895,2.5559929
1574189570.2692392,2.5558566
1574189571.6353314,2.5557291
1574189573.002044,2.5556016
1574189574.3843057,2.5554691
1574189575.7524304,2.5553189
1574189577.1200218,2.5551838
1574189578.4879918,2.5550437
1574189579.8558712,2.5549086
1574189581.2217023,2.5547812
1574189582.588259,2.5546322
1574189583.9535558,2.5544984
1574189585.3203883,2.5543583
1574189586.6872046,2.5542321
1574189588.0528557,2.5541034
1574189589.4211237,2.5539734
1574189590.7888832,2.5538408
1574189592.1565607,2.5537007
1574189593.5226142,2.5535543
1574189594.8884,2.5534458
1574189596.2538435,2.5533082
1574189597.620451,2.5531984
1574189598.9857762,2.5530469
1574189600.352563,2.5529182
1574189601.7177896,2.5527629
1574189603.0831654,2.5526367
1574189604.451402,2.552513
1574189605.816735,2.5523628
1574189607.1826205,2.5522265
1574189608.5595167,2.5521142
1574189609.9247046,2.5519841
1574189611.2927744,2.5518415
1574189612.6586385,2.5516938
